datetime,city,state,country,shape,duration (seconds)
7/12/04 17:40,huntington,wv,us,cylinder,60
7/12/04 18:20,maracay (urbaniz&#44 el casta&ntilde;o) (venezuela),,,sphere,5
7/12/04 18:30,st. cloud,mn,us,sphere,60
7/12/04 20:30,cadiz,ky,us,circle,20
7/12/04 21:30,miami,fl,us,,2
7/12/04 22:05,circleville,oh,us,oval,30
7/12/04 22:15,coalinga,ca,us,triangle,600
7/12/04 23:00,new york city (yonkers),ny,us,oval,7200
7/12/04 23:30,oakville (canada),on,ca,light,7200
7/12/05 00:00,beaverton,or,us,changing,45
7/12/05 00:11,river ridge,la,us,other,3
7/12/05 02:15,charlotte,nc,us,formation,20
7/12/05 13:00,lakeland,wa,,other,10
7/12/05 20:10,chandler,az,us,light,10
7/12/05 21:30,den helder (netherlands),,,diamond,120
7/12/05 23:00,carrol stream,il,,changing,300
7/12/05 23:00,parker,az,us,formation,180
7/12/06 00:00,lr. sackville (canada),ns,,cigar,360
7/12/06 01:30,brisbane (australia),,au,disk,120
7/12/06 03:45,sierra vista,az,us,changing,3600
7/12/06 04:00,tucson,az,us,unknown,2700
7/12/06 05:00,silver city,nm,us,changing,5400
7/12/06 05:15,silver city,nm,us,circle,1800
7/12/06 10:40,phoenixville,pa,us,unknown,240
7/12/06 16:15,cary,nc,us,sphere,3
7/12/06 17:15,tampa,fl,us,circle,300
7/12/06 21:00,panama city beach,fl,us,unknown,18000
7/12/06 22:00,uk/england,,,other,1800
7/12/06 23:00,ashland,wi,us,disk,60
7/12/06 23:00,hoquiam,wa,us,triangle,60
7/12/06 23:45,maroa,il,us,changing,2
7/12/07 01:00,indianapolis,in,us,light,15
7/12/07 01:00,las vegas,nv,us,light,7200
7/12/07 01:45,new york city (queens),ny,us,light,1500
7/12/07 13:00,herrin,il,us,circle,120
7/12/07 14:00,decatur,il,us,disk,180
7/12/07 16:00,carlton,or,us,cylinder,60
7/12/07 21:00,chico,ca,us,circle,600
7/12/07 21:00,st. charles,il,us,fireball,600
7/12/07 21:32,hesperia,ca,us,light,4
7/12/07 21:50,larksville,pa,us,light,15
7/12/07 22:00,gresham,or,us,light,15
7/12/07 23:20,lombard,il,us,sphere,180
7/12/08 00:00,north ridgeville,oh,us,flash,30
7/12/08 00:00,saint johnsville,ny,us,triangle,900
7/12/08 00:00,uk/england,,,circle,180
7/12/08 00:30,key west,fl,us,fireball,180
7/12/08 00:38,cranston,ri,us,light,720
7/12/08 01:45,henderson,tx,us,unknown,5
7/12/08 02:00,marlow (uk/england),,gb,circle,600
7/12/08 03:00,cedar springs,mi,us,light,180
7/12/08 04:32,defiance,oh,us,circle,278
7/12/08 08:00,ontonagon,mi,us,triangle,4800
7/12/08 09:00,texhoma,ok,us,unknown,600
7/12/08 13:30,howth (ireland),,,other,300
7/12/08 16:00,milton,wa,us,formation,180
7/12/08 19:00,johnson city,tn,us,disk,30
7/12/08 20:30,philomath,or,us,rectangle,120
7/12/08 21:00,charleston,sc,us,light,120
7/12/08 21:50,malden (boston),ma,us,oval,180
7/12/08 22:00,mountain home,ar,us,circle,420
7/12/08 22:20,portland,or,us,oval,15
7/12/08 22:21,dover (uk/england),,gb,light,300
7/12/08 22:30,enon vally,pa,,sphere,1800
7/12/08 23:00,fort worth,tx,us,triangle,10800
7/12/08 23:00,swakopmund (namibia),,,light,120
7/12/08 23:30,cork (ireland),,,sphere,180
7/12/08 23:35,calgary (canada),ab,ca,unknown,10
7/12/08 23:40,rialto,ca,us,light,9000
7/12/09 02:30,las vegas,nv,us,light,2
7/12/09 03:00,walnut,ca,us,other,4
7/12/09 03:25,northfield,mn,us,unknown,60
7/12/09 13:00,london (uk/england),,gb,cylinder,10
7/12/09 17:00,san jose,ca,us,circle,7200
7/12/09 18:30,richmond,me,us,triangle,300
7/12/09 21:15,dewey beach,de,us,fireball,300
7/12/09 21:30,duluth,mn,us,oval,600
7/12/09 21:55,pittsburgh,pa,us,sphere,180
7/12/09 22:45,ben hur,va,us,unknown,20
7/12/09 23:00,brandon,fl,us,circle,2
7/12/09 23:43,barrie (canada),on,ca,cigar,120
7/12/10 00:10,jacksonville,or,us,diamond,13
7/12/10 02:25,cortez colorado,co,,light,300
7/12/10 02:45,portland,me,us,light,20
7/12/10 11:40,lichfield (uk/england),,gb,circle,300
7/12/10 13:00,azwell,wa,us,light,300
7/12/10 20:00,dallas,tx,us,other,1
7/12/10 21:00,burbank,ca,us,changing,600
7/12/10 21:13,tracy,ca,us,other,900
7/12/10 21:30,wauconda/lake zurich (between),il,,light,180
7/12/10 22:00,cambridge,id,us,sphere,7200
7/12/10 22:00,jonesboro,in,us,light,30
7/12/10 22:10,hickory,nc,us,disk,625
7/12/10 22:15,annapolis,md,us,light,5
7/12/10 22:20,hayward-trego,wi,,light,2700
7/12/10 23:00,san angelo,tx,us,light,12
7/12/11 00:08,saranac,mi,us,triangle,300
7/12/11 01:00,hartland,me,us,sphere,180
7/12/11 03:00,cocoa,fl,us,light,300
7/12/11 10:54,clive,ut,us,cigar,1500
7/12/11 20:03,memphis,tn,us,cigar,1800
7/12/11 20:15,australia (northeast),,,unknown,13
7/12/11 23:10,fairfield,oh,us,disk,120
7/12/12 00:25,mukilteo,wa,us,fireball,480
7/12/12 03:00,kansas city,mo,us,diamond,7200
7/12/12 03:12,austintown,oh,us,sphere,10
7/12/12 04:50,newark,de,us,flash,600
7/12/12 09:15,ronkonkoma,ny,us,circle,1200
7/12/12 10:30,los banos,ca,us,triangle,180
7/12/12 17:50,elmira (canada),on,ca,cigar,240
7/12/12 21:30,north myrtle beach,sc,us,fireball,20
7/12/12 21:30,st. louis,mo,us,fireball,300
7/12/12 21:30,viola,de,us,other,120
7/12/12 21:45,pismo beach,ca,us,disk,60
7/12/12 22:20,girard,oh,us,oval,180
7/12/12 22:36,colby,ks,us,cylinder,480
7/12/12 22:40,st. augustine,fl,us,fireball,180
7/12/12 22:50,siesta key,fl,us,diamond,600
41103,madison,oh,us,sphere,120
41103,somerset,wi,us,light,3600
7/12/13 00:00,charlotte,nc,us,oval,120
7/12/13 00:05,ogilvie,mn,us,light,10
7/12/13 00:25,winston-salem,nc,us,light,600
7/12/13 08:00,anaheim,ca,us,light,5
7/12/13 11:30,fairport,ny,us,circle,60
7/12/13 17:00,kitchener (canada),on,ca,circle,4
7/12/13 20:00,jacksonville,al,us,circle,180
7/12/13 20:30,cortland,oh,us,fireball,120
7/12/13 20:45,dallas,tx,us,other,30
7/12/13 21:00,ithaca,ny,us,fireball,600
7/12/13 21:08,gulf shores,al,us,circle,300
7/12/13 21:10,liberty,sc,us,cross,60
7/12/13 21:40,ajax (canada),on,ca,teardrop,5
7/12/13 21:40,toronto (canada),on,ca,cylinder,5
7/12/13 21:45,louisville,ky,us,circle,30
7/12/13 21:45,st. catharines (canada),on,ca,cylinder,40
7/12/13 21:50,milton (canada),on,ca,sphere,3
7/12/13 22:00,billings,mt,us,flash,10800
7/12/13 22:00,duxbury,vt,us,circle,900
7/12/13 22:00,w. sacramento,ca,,unknown,10
7/12/13 22:07,vancouver (canada),bc,ca,light,120
7/12/13 22:10,elk grove,ca,us,circle,60
7/12/13 23:00,cabo san lucas (mexico),,,other,900
7/12/13 23:15,fort wayne,in,us,oval,30
7/12/13 23:15,new castle,va,us,triangle,300
7/12/13 23:30,kirkfield (canada),on,,light,300
7/12/13 23:30,maplewood (st. louis),mo,us,other,60
7/12/13 23:35,auburn,wa,us,sphere,480
7/12/13 23:45,bellingham,wa,us,triangle,900
7/12/13 23:55,mooresville,nc,us,unknown,5
7/12/13 23:57,charlotte,nc,us,fireball,5
7/13/52 21:00,arlington,va,us,oval,1200
7/13/53 21:00,washington&#44 d.c.,dc,,light,300
7/13/57 09:00,chesapeake,oh,us,disk,600
7/13/68 22:00,perth amboy,nj,us,circle,120
7/13/70 19:00,barranquitas (puerto rico),pr,us,other,60
27224,conrath,wi,us,disk,900
7/13/75 19:30,shoreline,wa,us,egg,300
7/13/79 22:00,santa clarita,ca,us,disk,40
29416,hardwick,vt,us,cylinder,40
7/13/85 22:00,haledon,nj,us,chevron,30
7/13/86 17:00,waynesburg (outside of),pa,us,diamond,600
7/13/86 18:00,phoenix,az,us,fireball,1200
7/13/90 22:00,stonington,ct,us,triangle,120
7/13/91 16:45,grove land,ca,,sphere,180
7/13/93 21:00,topeka,ks,us,triangle,300
7/13/97 01:30,hull (uk/england),,gb,sphere,300
7/13/97 23:30,telford (uk/england),,gb,oval,1200
7/13/98 00:00,mccook lake,sd,us,unknown,9
7/13/98 02:00,san francisco international airport,ca,,changing,1800
7/13/98 08:45,schererville,in,us,sphere,300
7/13/98 15:38,bakersfield,ca,us,unknown,5
7/13/98 23:05,idaho falls,id,us,triangle,30
7/13/99 03:15,livingston,il,us,sphere,120
7/13/99 07:45,new roads,la,us,triangle,20
7/13/99 12:30,morton grove,il,us,fireball,3
7/13/99 18:00,tacoma,wa,us,cigar,300
7/13/99 19:30,new rochelle,ny,us,circle,7
7/13/99 22:45,fort qu&#39appelle (canada),sa,,other,120
7/13/99 22:50,missoula,mt,us,cigar,180
7/13/00 19:25,gilbert,az,us,circle,1500
7/13/00 20:00,gilbert,az,us,circle,900
7/13/00 20:00,gilbert,az,us,light,600
7/13/00 20:00,glendale,az,us,fireball,720
7/13/00 20:10,gilbert,az,us,circle,660
7/13/00 21:30,addison,ny,us,circle,900
7/13/00 22:00,monterey park,ca,us,cigar,1500
7/13/00 22:23,onalaska,wi,us,fireball,480
7/13/00 23:15,norristown,pa,us,light,900
7/13/00 23:40,summit,nj,us,disk,120
7/13/01 01:35,romney,wv,us,fireball,20
7/13/01 02:00,la veta,co,us,changing,20
7/13/01 07:53,eagle,id,us,circle,479
7/13/01 13:32,port huron,mi,us,triangle,8
7/13/01 17:30,irrigon,or,us,cigar,45
7/13/01 21:00,chapel hill,nc,us,triangle,3600
7/13/01 21:30,columbus,oh,us,sphere,180
7/13/01 22:00,wooster,oh,us,circle,3600
7/13/01 23:00,eagle point,or,us,other,10
7/13/01 23:00,malta,mt,us,light,1200
7/13/01 23:45,rockford,il,us,sphere,300
7/13/01 23:47,trenton (canada),ns,ca,other,900
37086,orlando (state rt. 474&#44 w. of),fl,us,sphere,600
7/13/02 01:00,hamlin,pa,us,fireball,180
7/13/02 01:30,vancouver (canada),bc,ca,fireball,130
7/13/02 01:50,newcastle-upon-tyne (uk/england),,,unknown,300
7/13/02 02:24,memphis,tn,us,chevron,60
7/13/02 03:30,nova gorica (slovenia),,,other,10
7/13/02 06:39,saxonburg,pa,us,changing,399
7/13/02 11:00,denver,co,us,triangle,900
7/13/02 14:00,indianapolis,in,us,disk,60
7/13/02 15:00,cascavel (brazil),,,sphere,20
7/13/02 20:30,portland,or,us,oval,180
7/13/02 21:10,lawrence,ks,us,cigar,120
7/13/02 23:10,paramus,nj,us,formation,70
7/13/02 23:59,northport,ny,us,light,180
7/13/03 01:00,humble,tx,us,unknown,3600
7/13/03 03:00,tofino (canada),bc,ca,light,120
7/13/03 04:15,lynn haven,fl,us,rectangle,20
7/13/03 05:00,del rio,tx,us,light,30
7/13/03 09:00,sacramento,ca,us,unknown,120
7/13/03 11:45,hensall (north of) (canada),on,ca,cigar,5
7/13/03 12:00,milford,de,us,unknown,60
7/13/03 13:00,steamboat springs,co,us,light,480
7/13/03 14:00,karthaus,pa,us,flash,60
7/13/03 16:00,waterloo (canada),on,ca,changing,2400
7/13/03 18:00,belle harbor,ny,us,changing,300
7/13/03 18:00,buffalo,ny,us,light,300
7/13/03 18:15,bartonsville,pa,us,formation,600
7/13/03 18:15,new york city (brooklyn),ny,us,sphere,900
7/13/03 19:30,new york city (staten island),ny,us,sphere,3600
7/13/03 22:00,denver,co,us,light,180
7/13/03 23:10,deniliquin (australia),,au,unknown,1800
7/13/04 00:35,seattle,wa,us,circle,30
7/13/04 02:00,reno,nv,us,light,10800
7/13/04 03:00,victoria (canada),bc,ca,formation,100
7/13/04 06:00,hartlepool (uk/england),,gb,disk,30
7/13/04 14:16,naperville,il,us,triangle,900
7/13/04 15:20,houston,tx,us,circle,1200
7/13/04 16:20,houston,tx,us,oval,1200
7/13/04 20:00,orange,ca,us,sphere,600
7/13/04 21:15,indianapolis,in,us,light,1800
7/13/04 22:00,marysville,wa,us,light,360
7/13/04 23:00,phoenix,az,us,light,120
7/13/04 23:40,vancouver (canada),bc,ca,other,120
7/13/05 00:20,mile marker 120 (approx.),fl,,unknown,720
7/13/05 00:30,mora,mn,us,cigar,180
7/13/05 01:00,longville,mn,us,light,600
7/13/05 01:30,sydney (nsw&#44 australia),,au,fireball,420
7/13/05 02:00,raleigh,nc,us,light,180
7/13/05 09:00,wenatchee,wa,us,cylinder,180
7/13/05 10:50,aurora,co,us,light,60
7/13/05 16:00,kerhonkson,ny,us,unknown,2
7/13/05 16:50,seattle (downtown; shoreline),wa,us,triangle,1200
7/13/05 17:10,seattle (downtown; shoreline),wa,us,other,1200
7/13/05 21:45,bend,or,us,light,900
7/13/05 21:55,de soto,mo,us,formation,300
7/13/05 22:00,andrews,tx,us,unknown,60
7/13/05 22:42,san antonio,tx,us,circle,2
7/13/05 23:37,toronto (canada),on,ca,disk,120
38547,leeds (uk/england),,gb,teardrop,900
7/13/06 00:08,yakima,wa,us,fireball,3
7/13/06 00:10,imperial beach,ca,us,changing,120
7/13/06 01:00,hancock,wi,us,cigar,240
7/13/06 02:20,redwood city,ca,us,circle,5
7/13/06 05:30,manchester,mi,us,light,120
7/13/06 08:45,christchurch (new zealand),,,rectangle,20
7/13/06 11:00,avon,co,us,light,60
7/13/06 21:00,los angeles,ca,us,triangle,7200
7/13/06 22:30,litchfield,sc,,triangle,3600
7/13/06 22:30,pawleys island (near litchfield),sc,us,light,1800
7/13/06 22:39,maywood,ca,us,unknown,120
7/13/06 22:45,leesburg,ga,us,formation,120
7/13/06 22:48,ankara (turkey),,,flash,180
7/13/06 23:00,beaufort,sc,us,circle,30
7/13/06 23:25,camborne (uk/england),,gb,light,720
7/13/06 23:45,clarklake,mi,us,light,30
7/13/07 00:45,maple ridge (canada),bc,ca,formation,6
7/13/07 01:13,lincoln city,or,us,triangle,10
7/13/07 10:15,milwaukie,or,us,other,600
7/13/07 11:30,east northport,ny,us,circle,7200
7/13/07 14:05,olympia,wa,us,unknown,360
7/13/07 15:30,west milwaukee,wi,us,sphere,10
7/13/07 18:33,st. louis,mo,us,triangle,240
7/13/07 18:45,durham (uk/england),,gb,cylinder,240
7/13/07 19:00,destin,fl,us,light,6
7/13/07 20:00,salt lake city,ut,us,oval,120
7/13/07 20:00,wilkes-barre,pa,us,light,2400
7/13/07 21:33,st. louis,mo,us,triangle,360
7/13/07 21:40,columbia,mo,us,light,120
7/13/07 22:00,chesterfield,mi,us,light,120
7/13/07 22:30,kingman (south of),az,us,triangle,2100
7/13/07 23:45,warr acres,ok,us,diamond,1200
7/13/08 00:00,new palestine,in,us,light,1200
7/13/08 01:00,florence,az,us,light,3600
7/13/08 01:00,prescott,wa,us,light,300
7/13/08 03:10,hinsdale,nh,us,unknown,60
7/13/08 04:18,fenton,mi,us,unknown,25
7/13/08 14:00,apopka,fl,us,oval,60
7/13/08 17:28,lenox,ma,us,oval,120
7/13/08 18:30,englewood,co,us,changing,1200
7/13/08 19:00,stedman,nc,us,disk,60
7/13/08 19:30,hobe sound,fl,us,cylinder,60
7/13/08 19:45,cambridge,ma,us,other,15
7/13/08 20:35,grants pass,or,us,cigar,180
7/13/08 21:00,frederick,md,us,cylinder,3600
7/13/08 21:15,houston,tx,us,sphere,15
7/13/08 21:25,glenview,il,us,unknown,30
7/13/08 21:30,port allegany,pa,us,fireball,120
7/13/08 22:00,hamer,id,us,light,7200
7/13/08 22:30,ashland city,tn,us,unknown,30
7/13/08 23:00,eden,ga,us,teardrop,3
7/13/08 23:30,tacoma,wa,us,light,360
7/13/08 23:35,grants pass,or,us,unknown,60
7/13/09 00:10,london (uk/england),,gb,,20
7/13/09 00:20,commerce township,mi,,light,10800
7/13/09 01:00,cathedral city,ca,us,oval,1200
7/13/09 01:00,kettering,oh,us,diamond,600
7/13/09 03:00,derbyshire (uk/england),,gb,cigar,600
7/13/09 04:10,barrington hills,il,us,other,4
7/13/09 11:10,corona,ca,us,triangle,300
7/13/09 13:00,phoenix,az,us,cigar,50
7/13/09 17:15,milford,pa,us,oval,5
7/13/09 20:40,french lick,in,us,light,60
7/13/09 21:00,iuka,il,us,other,1200
7/13/09 23:00,waunakee,wi,us,other,5
7/13/10 01:00,mackinaw city,mi,us,disk,7200
7/13/10 09:24,winter park,co,us,other,1
7/13/10 10:30,victor,id,us,changing,600
7/13/10 13:00,devils lake,nd,us,cylinder,75
7/13/10 21:30,kennewick,wa,us,other,300
7/13/10 21:45,crivitz,wi,us,oval,1345
7/13/10 22:00,prosser,wa,us,light,900
7/13/10 22:30,paducah,ky,us,circle,600
7/13/10 23:00,seattle,wa,us,fireball,120
7/13/10 23:30,lafayette,in,us,light,10
7/13/10 23:34,laguna niguel,ca,us,formation,10
7/13/11 03:00,bozeman,mt,us,unknown,7200
7/13/11 03:00,olney,md,us,changing,10800
7/13/11 08:53,lancaster,ny,us,fireball,15
7/13/11 11:00,aloha,or,us,circle,120
7/13/11 13:00,coarsegold,ca,us,disk,120
7/13/11 13:30,wilkes-barre,pa,us,light,120
7/13/11 15:30,gulf of mexico,la,,cylinder,30
7/13/11 20:10,montreal (canada),qc,ca,changing,300
7/13/11 20:30,newtown,ct,us,,1200
7/13/11 20:45,goshen,oh,us,cylinder,600
7/13/11 21:40,jersey city,nj,us,fireball,12
7/13/11 21:40,watkins glen,ny,us,fireball,1200
7/13/11 22:00,dunbar,wv,us,light,1800
7/13/11 22:00,lithonia,ga,us,triangle,4
7/13/11 22:25,columbus,oh,us,other,30
7/13/11 22:29,watkins glen,ny,us,light,600
7/13/11 22:30,litchfield,il,us,fireball,300
7/13/11 22:30,watkins glen,ny,us,light,600
7/13/11 22:38,athens,ga,us,light,5
7/13/11 22:43,atascosita,tx,,fireball,120
7/13/11 23:00,jalon (spain),,,fireball,1383
7/13/12 01:24,des moines,ia,us,unknown,600
7/13/12 02:26,marshalltown,ia,us,changing,120
7/13/12 03:27,charlotte,nc,us,triangle,10
7/13/12 09:00,rapperswil (switzerland),,,changing,60
7/13/12 09:40,west paducah,ky,us,circle,60
7/13/12 10:30,euclid,oh,us,circle,300
7/13/12 11:21,orlando,fl,us,circle,125
7/13/12 14:00,puyallup,wa,us,cone,30
7/13/12 15:00,creedmor,nc,,sphere,60
7/13/12 20:15,nottingham,nh,us,circle,240
7/13/12 21:00,gulfport,ms,us,triangle,120
7/13/12 21:00,north massapequa,ny,us,fireball,30
7/13/12 21:00,san diego,ca,us,fireball,180
7/13/12 21:15,north versailles,pa,us,light,300
7/13/12 21:25,roseburg,or,us,light,55
7/13/12 21:30,roseburg,or,us,light,60
7/13/12 21:30,simpsonville,sc,us,sphere,300
7/13/12 21:50,erie,pa,us,light,300
7/13/12 22:00,andover,nj,us,formation,1200
7/13/12 22:00,crawfordville,fl,us,other,120
7/13/12 22:00,toledo,oh,us,light,3600
7/13/12 22:00,wapakoneta,oh,us,fireball,120
7/13/12 22:30,east moriches,ny,us,fireball,300
7/13/12 22:32,industry,pa,us,fireball,120
7/13/12 22:40,truro (canada),ns,ca,fireball,300
7/13/12 22:54,winnipeg (canada),mb,ca,oval,240
7/13/13 00:00,berkley,mi,us,light,10
7/13/13 00:00,eufaula (close to),al,us,light,3
7/13/13 00:20,louisville,ky,us,other,10
7/13/13 01:00,decatur,mi,us,rectangle,120
7/13/13 01:30,chatsworth,ca,us,light,900
7/13/13 01:30,chilliwack lake (canada),bc,,light,20
7/13/13 14:50,cave creek,az,us,teardrop,105
7/13/13 17:00,ellensburg,wa,us,sphere,300
7/13/13 19:30,oak grove,la,us,other,45
7/13/13 20:00,haddon heights,nj,us,triangle,300
7/13/13 20:30,massuillon,oh,,light,120
7/13/13 20:30,sodus center,ny,us,light,60
7/13/13 20:45,valley village,ca,,sphere,120
7/13/13 21:00,bozeman,mt,us,light,1260
7/13/13 21:00,coram,ny,us,cone,300
7/13/13 21:00,league city,tx,us,circle,180
7/13/13 21:00,sealy lake,mt,,circle,30
7/13/13 21:00,surfside beach,sc,us,light,180
7/13/13 21:20,wells,me,us,,600
7/13/13 21:25,evans,ga,us,fireball,900
7/13/13 21:30,bethlehem,pa,us,formation,180
7/13/13 21:30,evans,ga,us,fireball,240
7/13/13 21:30,south hadley,ma,us,light,360
7/13/13 21:40,lake dallas,tx,us,fireball,120
7/13/13 21:45,florence,ky,us,unknown,600
7/13/13 21:45,norfolk,va,us,light,300
7/13/13 21:45,oak forest,il,us,circle,30
7/13/13 21:50,kemptville,on,,light,300
7/13/13 21:50,new castle,pa,us,other,600
7/13/13 22:00,burton,oh,us,light,300
7/13/13 22:00,dearborn,mi,us,fireball,120
7/13/13 22:00,heath,ma,us,light,2700
7/13/13 22:00,imperial,mo,us,light,40
7/13/13 22:00,shelburne,vt,us,formation,180
7/13/13 22:00,shelton,wa,us,cigar,2
7/13/13 22:10,hudson,oh,us,fireball,120
7/13/13 22:15,franklin,oh,us,cylinder,600
7/13/13 22:15,south bend,in,us,light,300
7/13/13 22:21,st. charles,il,us,formation,120
7/13/13 22:30,eastvale,ca,,light,120
7/13/13 22:30,ottawa (canada),on,ca,formation,600
7/13/13 22:30,toronto (canada),on,ca,light,600
7/13/13 22:37,parkton,md,us,light,3600
7/13/13 22:45,new lenox,il,us,circle,600
7/13/13 23:00,mansfield,oh,us,oval,45
7/13/13 23:00,missoula,mt,us,triangle,1800
7/13/13 23:00,northville,mi,us,sphere,120
7/13/13 23:00,plano,tx,us,sphere,300
7/13/13 23:09,dallas,tx,us,triangle,60
7/13/13 23:25,union city,pa,us,fireball,35
7/14/47 10:30,syracuse,ny,us,cigar,900
7/14/47 11:00,richmond,ca,us,circle,1800
7/14/56 19:30,sacramento,ca,us,disk,420
7/14/63 21:30,hornell,ny,us,unknown,600
7/14/64 13:00,hamilton,mt,us,oval,900
7/14/68 21:00,north little rock,ar,us,circle,15
7/14/69 19:00,bridgeport/lakeport,ny,,cigar,300
7/14/71 22:00,danese,wv,us,unknown,300
7/14/73 01:00,green bay/minomonee,wi,,other,1200
7/14/73 20:00,lexington,nc,us,oval,300
7/14/75 14:00,camp hansen (okinawa&#44 japan),,,triangle,30
7/14/75 21:00,girard,mi,us,unknown,2700
7/14/77 13:00,live oak,ca,us,triangle,3600
7/14/77 23:00,greenville,mi,us,unknown,30
7/14/78 14:30,new symrna beach,fl,,formation,1800
7/14/78 22:30,spokane,wa,us,disk,1200
7/14/79 08:00,honeoye falls,ny,us,cigar,120
7/14/79 22:00,motherwell (uk/scotland),,gb,light,180
7/14/80 23:00,hamburg,ny,us,triangle,10800
7/14/83 00:30,nelson house (canada),mb,ca,unknown,10800
7/14/84 22:00,portsmouth,va,us,circle,300
7/14/87 01:30,sacramento,ca,us,other,60
7/14/94 08:00,havelock,nc,us,unknown,30
7/14/94 20:00,branchville,nj,us,circle,300
7/14/95 14:00,olivet,mi,us,disk,900
7/14/95 19:00,lake havasu city,az,us,light,120
7/14/96 14:00,pensacola beach,fl,us,sphere,60
7/14/97 01:30,salem,or,us,light,360
7/14/97 05:20,philadelphia,pa,us,oval,300
7/14/97 14:30,gulf shores,al,us,circle,3600
7/14/97 15:00,salt lake city,ut,us,other,600
7/14/97 23:15,pascagula,ms,,egg,180
35626,hayward,ca,us,fireball,36
7/14/98 22:30,bay city,tx,us,unknown,1200
7/14/98 23:00,shanadoah,ia,,triangle,1200
7/14/99 01:35,springfield,ma,us,light,180
7/14/99 04:00,weidman,mi,us,light,300
7/14/99 04:30,otter lake (canada),pq,ca,disk,300
7/14/99 04:53,rochester hills,mi,us,light,30
7/14/99 17:00,blyville,ar,,other,1200
7/14/99 22:23,monument valley,ut,,flash,7
7/14/99 23:00,deer park,ny,us,disk,300
7/14/99 23:50,cleveland (newton&#44 silver creek),wi,us,fireball,2
7/14/00 02:00,portland,or,us,flash,15
7/14/00 02:30,pasquag,ri,,circle,160
7/14/00 03:00,greensburg,pa,us,other,600
7/14/00 03:00,troy,ny,us,disk,30
7/14/00 17:40,oklahoma city,ok,us,cigar,60
7/14/00 18:00,memphis,tn,us,triangle,60
7/14/00 22:20,quincy,ca,us,egg,15
7/14/00 23:00,little rock,ar,us,light,180
7/14/00 23:00,olympia,wa,us,light,2
7/14/00 23:30,sikeston,mo,us,chevron,1200
7/14/00 23:30,thibodaux,la,us,fireball,18300
7/14/01 19:50,anaheim hills,ca,us,teardrop,900
7/14/01 21:00,great cacapon,wv,us,light,600
7/14/01 21:00,new holland,pa,us,light,240
7/14/01 21:30,philadelphia,pa,us,light,120
7/14/01 22:20,branson,mo,us,fireball,10
7/14/01 22:30,joshua tree,ca,us,light,5
7/14/01 23:05,tyson&#39s corner,va,,chevron,60
7/14/01 23:11,new york city/far rockaway,ny,,triangle,10
7/14/01 23:15,bamberg (germany/bavaria),,de,circle,180
7/14/01 23:30,mississauga (toronto) (canada),on,ca,chevron,10
7/14/02 00:15,taylorville,il,us,circle,120
7/14/02 02:30,hamilton,oh,us,other,120
7/14/02 03:00,cobmoosa shores (shelby),mi,,light,300
7/14/02 03:30,st. catharines (canada),on,ca,light,120
7/14/02 04:00,ashland,wi,us,unknown,600
7/14/02 13:00,lagrangeville,ny,us,oval,20
7/14/02 16:00,fallschurch,va,,disk,60
7/14/02 20:03,modesto,ca,us,changing,960
7/14/02 22:00,rochester hills,mi,us,circle,2700
7/14/02 22:25,salem,or,us,circle,300
7/14/02 23:30,windsor (canada),on,ca,circle,300
7/14/03 01:00,london (uk/england),,gb,chevron,30
7/14/03 01:30,orting,wa,us,triangle,14400
7/14/03 02:00,saint john (canada),nb,ca,disk,120
7/14/03 15:33,beaverton,or,us,oval,1260
7/14/03 22:45,summerville,sc,us,sphere,1
7/14/03 23:15,carmicahel,ca,,light,15
7/14/04 00:00,toronto (canada),on,ca,light,10
7/14/04 01:00,san gabriel,ca,us,other,180
7/14/04 03:40,burlington (canada),on,ca,changing,4800
7/14/04 04:00,lehigh acers,fl,,light,7200
7/14/04 04:24,portsmouth (uk/england),,gb,diamond,14
7/14/04 05:00,pillar point air base,ca,,triangle,120
7/14/04 10:30,chicago,il,us,other,120
7/14/04 18:30,paris,tn,us,disk,30
7/14/04 20:00,ajax (canada),on,ca,other,1.5
7/14/04 20:45,lexington,ky,us,light,300
7/14/04 21:21,bremerton,wa,us,light,180
7/14/04 21:30,woodland,ca,us,light,3
7/14/04 23:00,richmond (canada),bc,ca,light,120
7/14/04 23:00,valley center,ks,us,oval,120
7/14/05 00:00,harrison,ar,us,cross,1920
7/14/05 00:20,palm harbor (clearwater),fl,us,light,1320
7/14/05 00:36,hiliiard,oh,,disk,2160
7/14/05 01:45,palmer lake,co,us,light,3600
7/14/05 10:30,imperial,mo,us,circle,900
7/14/05 15:00,nanaimo (canada),bc,ca,circle,900
7/14/05 18:22,toppenish,wa,us,formation,180
7/14/05 20:15,goleta,ca,us,sphere,300
7/14/05 20:15,ridgewood,ny,us,fireball,3
7/14/05 22:00,june lake,ca,us,sphere,120
7/14/05 22:20,phoenix,az,us,light,240
7/14/05 23:00,alma,ar,us,light,25
7/14/05 23:45,scarborough (canada),on,ca,chevron,20
7/14/05 23:58,de panne (belgium),,,triangle,10
7/14/06 00:06,lino lakes,mn,us,other,30
7/14/06 01:00,espanola,nm,us,unknown,3600
7/14/06 05:00,los angeles,ca,us,circle,105
7/14/06 05:15,davison,mi,us,light,2
7/14/06 08:00,brookfield,wi,us,unknown,5
7/14/06 15:00,east elmhurst,ny,us,disk,120
7/14/06 17:00,brampton (canada),on,ca,oval,15
